Timestamp;Delivery;Return;BackProduction
00:00:00;37,72;0,0;0,0
01:00:00;38,73;0,0;0,0
02:00:00;39,34;0,0;0,0
03:00:00;38,94;0,0;0,0
04:00:00;37,92;0,0;0,0
05:00:00;42,18;0,0;0,0
06:00:00;45,83;0,0;0,59
07:00:00;75,24;0,0;9,58
08:00:00;72,6;0,0;29,09
09:00:00;107,28;0,0;13,14
10:00:00;88,42;0,0;17,54
11:00:00;42,18;6,31;69,82
12:00:00;37,72;7,69;83,72
13:00:00;63,48;0,0;45,06
14:00:00;32,85;13,02;85,67
15:00:00;44,41;9,07;71,35
16:00:00;12,57;8,28;93,26
17:00:00;32,04;2,37;59,07
18:00:00;29,61;0,39;49,6
19:00:00;47,66;0,0;24,87
20:00:00;27,99;0,0;7,48
21:00:00;27,38;0,0;0,14
22:00:00;27,78;0,0;0,0
23:00:00;33,46;0,0;0,0
00:00:00;30,42;0,0;0,0
01:00:00;29,81;0,0;0,0
02:00:00;29,61;0,0;0,0
03:00:00;29,41;0,0;0,0
04:00:00;29,81;0,0;0,0
05:00:00;32,65;0,0;0,0
06:00:00;42,39;0,0;0,75
07:00:00;82,74;0,0;6,9
08:00:00;82,34;0,0;22,71
09:00:00;75,85;0,0;35,33
10:00:00;47,46;1,97;70,39
11:00:00;55,36;0,0;53,0
12:00:00;46,44;1,38;61,98
13:00:00;65,3;0,0;46,3
14:00:00;49,08;0,0;58,18
15:00:00;62,06;0,0;45,74
16:00:00;75,64;0,0;28,51
17:00:00;69,36;0,0;25,19
18:00:00;46,04;0,0;11,36
19:00:00;28,19;0,0;5,42
20:00:00;31,64;0,0;0,66
21:00:00;31,03;0,0;0,0
22:00:00;30,62;0,0;0,0
23:00:00;31,64;0,0;0,0
00:00:00;35,29;0,0;0,0
01:00:00;32,04;0,0;0,0
02:00:00;31,64;0,0;0,0
03:00:00;31,84;0,0;0,0
04:00:00;31,03;0,0;0,0
05:00:00;33,87;0,0;0,0
06:00:00;55,77;0,0;0,17
07:00:00;97,55;0,0;1,19
08:00:00;103,63;0,0;2,52
09:00:00;107,28;0,0;6,68
10:00:00;88,42;0,0;22,05
11:00:00;97,55;0,0;18,45
12:00:00;83,76;0,0;25,37
13:00:00;56,38;0,0;51,88
14:00:00;38,33;0,2;64,77
15:00:00;60,03;0,0;42,92
16:00:00;51,71;0,0;47,68
17:00:00;48,67;0,0;43,5
18:00:00;19,67;0,0;30,47
19:00:00;12,17;1,97;23,7
20:00:00;24,94;0,0;5,6
21:00:00;29,61;0,0;0,08
22:00:00;27,58;0,0;0,0
23:00:00;33,26;0,0;0,0
00:00:00;30,83;0,0;0,0
01:00:00;30,83;0,0;0,0
02:00:00;30,42;0,0;0,0
03:00:00;30,01;0,0;0,0
04:00:00;30,22;0,0;0,0
05:00:00;35,08;0,0;0,0
06:00:00;37,72;0,0;4,03
07:00:00;76,66;0,0;12,15
08:00:00;69,97;0,0;30,71
09:00:00;106,27;0,0;15,49
10:00:00;94,91;0,0;16,27
11:00:00;91,46;0,0;18,87
12:00:00;59,62;2,37;51,82
13:00:00;51,92;2,17;54,75
14:00:00;37,32;4,34;68,3
15:00:00;26,77;8,28;79,21
16:00:00;23,93;5,33;78,88
17:00:00;30,83;0,39;60,06
18:00:00;6,08;5,13;45,49
19:00:00;7,3;3,35;26,44
20:00:00;22,92;0,0;6,33
