Timestamp;Delivery;Return;BackProduction
00:00:00;4,96;0,0;0,0
01:00:00;5,08;0,0;0,0
02:00:00;5,14;0,0;0,0
03:00:00;5,22;0,0;0,0
04:00:00;5,08;0,0;0,0
05:00:00;5,16;0,0;0,0
06:00:00;5,28;0,0;0,012
07:00:00;11,1;0,0;0,44
08:00:00;16,58;0,0;1,453
09:00:00;15,56;0,0;4,023
10:00:00;14,96;0,0;3,6630000000000003
11:00:00;19,04;0,0;4,8
12:00:00;14,86;0,0;5,5120000000000005
13:00:00;12,6;0,0;7,544
14:00:00;11,56;0,0;8,937000000000001
15:00:00;10,64;0,0;10,392000000000001
16:00:00;12,88;0,0;8,148
17:00:00;9,56;0,0;4,306
18:00:00;4,86;0,0;2,197
19:00:00;4,88;0,0;0,622
20:00:00;5,44;0,0;0,055
21:00:00;5,34;0,0;0,0
22:00:00;5,64;0,0;0,0
23:00:00;5,76;0,0;0,0
00:00:00;5,24;0,0;0,0
01:00:00;5,5;0,0;0,0
02:00:00;5,16;0,0;0,0
03:00:00;5,28;0,0;0,0
04:00:00;5,66;0,0;0,0
05:00:00;5,22;0,0;0,0
06:00:00;5,32;0,0;0,003
07:00:00;9,86;0,0;0,37200000000000005
08:00:00;17,42;0,0;1,347
09:00:00;12,9;0,0;4,974
10:00:00;12,8;0,0;7,021
11:00:00;12,68;0,0;8,105
12:00:00;9,3;0,0;9,652999999999999
13:00:00;9,92;0,0;8,123
14:00:00;8,56;0,0;6,225
15:00:00;11,28;0,0;2,926
16:00:00;9,72;0,0;3,608
17:00:00;5,32;0,0;2,4859999999999998
18:00:00;4,4;0,0;1,089
19:00:00;4,78;0,0;0,469
20:00:00;5,2;0,0;0,039
21:00:00;5,3;0,0;0,0
22:00:00;5,18;0,0;0,0
23:00:00;5,14;0,0;0,0
00:00:00;5,12;0,0;0,0
01:00:00;4,86;0,0;0,0
02:00:00;4,88;0,0;0,0
03:00:00;4,98;0,0;0,0
04:00:00;5,44;0,0;0,0
