Timestamp;Delivery;Return;BackProduction
00:00:00;0,0;18,4;0,0
01:00:00;0,0;18,7;0,0
02:00:00;0,0;17,55;0,0
03:00:00;0,0;19,2;0,0
04:00:00;0,0;18,9;0,0
05:00:00;0,0;23,85;0,0
06:00:00;0,0;23,2;0,0
07:00:00;0,0;23,05;0,0
08:00:00;0,03;21,2;0,0
09:00:00;1,8;15,2;0,0
10:00:00;2,44;15,35;0,0
11:00:00;7,98;9,75;0,1
12:00:00;8,63;10,1;0,45
13:00:00;3,46;14,1;0,0
14:00:00;4,39;13,6;0,0
15:00:00;2,12;15,95;0,0
16:00:00;0,17;18,55;0,0
17:00:00;0,0;17,3;0,0
18:00:00;0,0;20,3;0,0
19:00:00;0,0;18,8;0,0
20:00:00;0,0;19,1;0,0
21:00:00;0,0;16,55;0,0
22:00:00;0,0;22,95;0,0
23:00:00;0,0;17,45;0,0
00:00:00;0,0;19,45;0,0
01:00:00;0,0;18,05;0,0
02:00:00;0,0;17,45;0,0
03:00:00;0,0;19,15;0,0
04:00:00;0,0;19,1;0,0
05:00:00;0,0;23,6;0,0
06:00:00;0,0;37,7;0,0
07:00:00;0,0;38,7;0,0
08:00:00;0,0;41,35;0,0
09:00:00;1,09;40,1;0,0
10:00:00;3,41;38,25;0,0
11:00:00;9,95;32,45;0,0
12:00:00;19,16;19,85;0,0
13:00:00;8,04;31,9;0,0
14:00:00;5,04;33,3;0,0
15:00:00;1,23;37,5;0,0
16:00:00;0,04;39,25;0,0
17:00:00;0,0;37,4;0,0
18:00:00;0,0;37,05;0,0
19:00:00;0,0;36,15;0,0
20:00:00;0,0;23,55;0,0
21:00:00;0,0;15,35;0,0
22:00:00;0,0;17,7;0,0
23:00:00;0,0;17,7;0,0
00:00:00;0,0;18,85;0,0
01:00:00;0,0;17,1;0,0
02:00:00;0,0;17,95;0,0
03:00:00;0,0;18,05;0,0
04:00:00;0,0;19,6;0,0
05:00:00;0,0;24,45;0,0
06:00:00;0,0;34,55;0,0
07:00:00;0,0;38,5;0,0
08:00:00;0,0;37,2;0,0
