Timestamp;Delivery;Return;BackProduction
00:00:00;23,52;0,0;0,0
01:00:00;23,28;0,0;0,0
02:00:00;23,04;0,0;0,0
03:00:00;22,96;0,0;0,0
04:00:00;22,96;0,0;0,0
05:00:00;23,12;0,0;0,0
06:00:00;26,24;0,0;0,0
07:00:00;26,0;0,0;0,0
08:00:00;23,52;0,0;0,0
09:00:00;19,6;0,0;1,09
10:00:00;16,32;0,0;4,38
11:00:00;4,24;1,28;10,85
12:00:00;3,04;2,96;12,76
13:00:00;3,12;2,0;11,8
14:00:00;5,28;0,32;7,16
15:00:00;9,04;0,0;2,16
16:00:00;13,92;0,0;0,24
17:00:00;17,52;0,0;0,0
18:00:00;19,6;0,0;0,0
19:00:00;16,72;0,0;0,0
20:00:00;19,36;0,0;0,0
21:00:00;20,4;0,0;0,0
22:00:00;26,56;0,0;0,0
23:00:00;23,44;0,0;0,0
00:00:00;23,2;0,0;0,0
01:00:00;23,28;0,0;0,0
02:00:00;23,52;0,0;0,0
03:00:00;23,44;0,0;0,0
04:00:00;23,2;0,0;0,0
05:00:00;23,44;0,0;0,0
06:00:00;26,24;0,0;0,0
07:00:00;35,2;0,0;0,0
08:00:00;47,68;0,0;0,0
09:00:00;43,68;0,0;0,0
10:00:00;41,76;0,0;0,44
11:00:00;40,48;0,0;3,3
12:00:00;35,84;0,0;6,82
13:00:00;34,8;0,0;7,15
14:00:00;29,6;0,0;8,86
15:00:00;39,2;0,0;2,4
16:00:00;43,28;0,0;0,15
17:00:00;49,52;0,0;0,0
18:00:00;35,52;0,0;0,0
19:00:00;35,2;0,0;0,0
20:00:00;26,56;0,0;0,0
21:00:00;20,48;0,0;0,0
22:00:00;20,64;0,0;0,0
23:00:00;21,92;0,0;0,0
00:00:00;18,88;0,0;0,0
01:00:00;22,88;0,0;0,0
02:00:00;22,48;0,0;0,0
03:00:00;22,16;0,0;0,0
04:00:00;22,4;0,0;0,0
05:00:00;22,4;0,0;0,0
06:00:00;26,24;0,0;0,0
07:00:00;26,64;0,0;0,0
08:00:00;25,36;0,0;0,0
09:00:00;48,96;0,0;0,01
10:00:00;44,24;0,0;0,69
11:00:00;37,04;0,0;0,63
12:00:00;37,6;0,0;1,34
13:00:00;34,08;0,0;1,23
14:00:00;39,92;0,0;1,32
15:00:00;40,0;0,0;0,41
16:00:00;36,48;0,0;0,0
17:00:00;25,44;0,0;0,0
18:00:00;21,12;0,0;0,0
19:00:00;19,36;0,0;0,0
20:00:00;21,84;0,0;0,0
21:00:00;22,32;0,0;0,0
22:00:00;21,12;0,0;0,0
23:00:00;18,32;0,0;0,0
00:00:00;18,56;0,0;0,0
01:00:00;22,72;0,0;0,0
02:00:00;22,88;0,0;0,0
03:00:00;23,12;0,0;0,0
04:00:00;22,96;0,0;0,0
05:00:00;23,2;0,0;0,0
06:00:00;26,0;0,0;0,0
07:00:00;26,32;0,0;0,0
08:00:00;23,36;0,0;0,03
09:00:00;18,72;0,0;1,66
10:00:00;15,44;0,0;5,38
11:00:00;5,36;1,28;10,36
12:00:00;2,0;3,6;14,11
13:00:00;1,84;2,4;13,44
14:00:00;3,68;1,04;8,98
15:00:00;10,64;0,0;2,45
16:00:00;11,92;0,0;0,2
17:00:00;20,64;0,0;0,0
18:00:00;20,08;0,0;0,0
19:00:00;18,96;0,0;0,0
20:00:00;18,96;0,0;0,0
21:00:00;25,6;0,0;0,0
22:00:00;26,64;0,0;0,0
23:00:00;23,2;0,0;0,0
00:00:00;23,36;0,0;0,0
01:00:00;23,6;0,0;0,0
02:00:00;23,44;0,0;0,0
03:00:00;23,28;0,0;0,0
04:00:00;23,76;0,0;0,0
05:00:00;23,68;0,0;0,0
06:00:00;26,64;0,0;0,0
07:00:00;40,72;0,0;0,0
08:00:00;54,8;0,0;0,02
09:00:00;48,0;0,0;1,72
10:00:00;43,6;0,0;5,44
11:00:00;35,28;0,0;11,08
12:00:00;33,84;0,0;9,14
13:00:00;42,56;0,0;1,58
14:00:00;40,64;0,0;2,16
15:00:00;42,16;0,0;1,31
16:00:00;45,68;0,0;0,0
17:00:00;49,52;0,0;0,0
18:00:00;22,56;0,0;0,0
19:00:00;17,52;0,0;0,0
20:00:00;18,08;0,0;0,0
21:00:00;16,16;0,0;0,0
22:00:00;19,6;0,0;0,0
23:00:00;18,24;0,0;0,0
00:00:00;17,2;0,0;0,0
01:00:00;19,52;0,0;0,0
02:00:00;22,48;0,0;0,0
03:00:00;23,04;0,0;0,0
04:00:00;22,56;0,0;0,0
05:00:00;22,96;0,0;0,0
06:00:00;25,84;0,0;0,0
07:00:00;39,76;0,0;0,0
08:00:00;54,88;0,0;0,0
09:00:00;53,44;0,0;1,0
10:00:00;48,8;0,0;3,47
11:00:00;39,84;0,0;7,37
12:00:00;33,44;0,0;11,82
13:00:00;36,8;0,0;8,58
14:00:00;39,44;0,0;5,76
15:00:00;42,0;0,0;2,2
16:00:00;46,56;0,0;0,22
17:00:00;49,68;0,0;0,0
18:00:00;22,56;0,0;0,0
19:00:00;16,64;0,0;0,0
20:00:00;17,92;0,0;0,0
21:00:00;15,84;0,0;0,0
22:00:00;20,24;0,0;0,0
23:00:00;16,56;0,0;0,0
00:00:00;17,12;0,0;0,0
01:00:00;18,4;0,0;0,0
02:00:00;14,88;0,0;0,0
03:00:00;14,72;0,0;0,0
04:00:00;17,12;0,0;0,0
05:00:00;16,96;0,0;0,0
06:00:00;20,56;0,0;0,0
07:00:00;41,04;0,0;0,0
08:00:00;54,0;0,0;0,04
09:00:00;49,68;0,0;1,89
10:00:00;40,24;0,0;5,89
11:00:00;33,04;0,0;11,17
12:00:00;30,72;0,0;14,07
13:00:00;29,84;0,0;13,2
14:00:00;32,4;0,0;9,25
15:00:00;41,28;0,0;2,64
16:00:00;43,44;0,0;0,27
17:00:00;48,88;0,0;0,0
18:00:00;27,92;0,0;0,0
19:00:00;21,36;0,0;0,0
20:00:00;17,36;0,0;0,0
21:00:00;20,32;0,0;0,0
22:00:00;21,04;0,0;0,0
23:00:00;21,12;0,0;0,0
00:00:00;22,64;0,0;0,0
01:00:00;23,04;0,0;0,0
02:00:00;23,2;0,0;0,0
03:00:00;22,88;0,0;0,0
04:00:00;22,8;0,0;0,0
05:00:00;22,8;0,0;0,0
06:00:00;25,84;0,0;0,0
07:00:00;40,96;0,0;0,0
08:00:00;45,36;0,0;0,0
09:00:00;43,68;0,0;0,06
10:00:00;43,36;0,0;0,61
11:00:00;42,0;0,0;0,76
12:00:00;43,44;0,0;0,15
13:00:00;41,36;0,0;0,82
14:00:00;41,68;0,0;0,21
15:00:00;42,8;0,0;0,0
16:00:00;46,16;0,0;0,0
17:00:00;50,0;0,0;0,0
18:00:00;24,24;0,0;0,0
19:00:00;18,4;0,0;0,0
20:00:00;20,16;0,0;0,0
21:00:00;19,76;0,0;0,0
22:00:00;20,24;0,0;0,0
23:00:00;18,64;0,0;0,0
00:00:00;17,6;0,0;0,0
01:00:00;18,24;0,0;0,0
02:00:00;14,08;0,0;0,0
03:00:00;14,8;0,0;0,0
04:00:00;14,08;0,0;0,0
05:00:00;16,88;0,0;0,0
06:00:00;23,6;0,0;0,0
07:00:00;40,24;0,0;0,0
08:00:00;54,64;0,0;0,0
09:00:00;42,4;0,0;0,0
10:00:00;45,68;0,0;0,15
11:00:00;41,44;0,0;1,02
12:00:00;42,0;0,0;1,65
13:00:00;40,16;0,0;2,0
14:00:00;42,56;0,0;1,56
15:00:00;44,4;0,0;0,29
16:00:00;47,04;0,0;0,0
17:00:00;48,64;0,0;0,0
18:00:00;35,44;0,0;0,0
19:00:00;32,32;0,0;0,0
20:00:00;25,28;0,0;0,0
21:00:00;17,04;0,0;0,0
22:00:00;15,76;0,0;0,0
23:00:00;13,36;0,0;0,0
00:00:00;12,8;0,0;0,0
01:00:00;11,52;0,0;0,0
02:00:00;11,76;0,0;0,0
03:00:00;11,92;0,0;0,0
04:00:00;13,36;0,0;0,0
05:00:00;13,84;0,0;0,0
06:00:00;17,12;0,0;0,0
07:00:00;19,36;0,0;0,0
08:00:00;19,68;0,0;0,0
09:00:00;40,72;0,0;0,0
10:00:00;39,68;0,0;1,16
11:00:00;38,32;0,0;1,15
12:00:00;35,44;0,0;0,83
13:00:00;24,08;0,0;1,67
14:00:00;27,84;0,0;1,27
15:00:00;31,2;0,0;0,14
16:00:00;28,32;0,0;0,0
17:00:00;27,28;0,0;0,0
18:00:00;20,16;0,0;0,0
19:00:00;20,96;0,0;0,0
20:00:00;19,76;0,0;0,0
21:00:00;20,32;0,0;0,0
22:00:00;20,64;0,0;0,0
23:00:00;19,84;0,0;0,0
00:00:00;22,96;0,0;0,0
01:00:00;21,68;0,0;0,0
02:00:00;21,44;0,0;0,0
03:00:00;21,76;0,0;0,0
04:00:00;21,36;0,0;0,0
05:00:00;21,68;0,0;0,0
06:00:00;25,68;0,0;0,0
07:00:00;26,08;0,0;0,0
08:00:00;22,64;0,0;0,02
09:00:00;19,04;0,0;0,38
10:00:00;10,72;0,0;1,53
11:00:00;9,44;0,0;2,98
12:00:00;7,6;0,08;3,64
13:00:00;8,8;0,0;2,38
14:00:00;8,4;0,0;1,96
15:00:00;8,48;0,0;1,5
16:00:00;14,16;0,0;0,02
17:00:00;17,04;0,0;0,0
18:00:00;19,52;0,0;0,0
19:00:00;20,48;0,0;0,0
20:00:00;19,6;0,0;0,0
21:00:00;20,24;0,0;0,0
22:00:00;21,28;0,0;0,0
23:00:00;17,04;0,0;0,0
00:00:00;14,96;0,0;0,0
01:00:00;18,48;0,0;0,0
02:00:00;18,16;0,0;0,0
03:00:00;16,56;0,0;0,0
04:00:00;15,76;0,0;0,0
05:00:00;17,04;0,0;0,0
06:00:00;17,92;0,0;0,0
07:00:00;32,56;0,0;0,0
08:00:00;45,44;0,0;0,0
09:00:00;42,88;0,0;0,04
10:00:00;42,0;0,0;0,4
11:00:00;43,44;0,0;1,09
12:00:00;50,32;0,0;0,97
13:00:00;50,88;0,0;1,13
14:00:00;50,96;0,0;1,04
15:00:00;51,44;0,0;0,92
16:00:00;52,4;0,0;0,03
17:00:00;55,28;0,0;0,0
18:00:00;28,8;0,0;0,0
19:00:00;21,04;0,0;0,0
20:00:00;20,08;0,0;0,0
21:00:00;20,72;0,0;0,0
22:00:00;22,4;0,0;0,0
23:00:00;20,8;0,0;0,0
00:00:00;19,36;0,0;0,0
01:00:00;18,24;0,0;0,0
02:00:00;18,48;0,0;0,0
03:00:00;18,8;0,0;0,0
04:00:00;19,04;0,0;0,0
05:00:00;19,2;0,0;0,0
06:00:00;21,84;0,0;0,0
07:00:00;42,32;0,0;0,0
08:00:00;47,04;0,0;0,0
09:00:00;46,64;0,0;0,63
10:00:00;41,6;0,0;4,49
11:00:00;43,2;0,0;1,91
12:00:00;47,2;0,0;0,98
13:00:00;43,2;0,0;0,58
14:00:00;45,36;0,0;0,0
15:00:00;47,76;0,0;0,08
16:00:00;49,52;0,0;0,0
17:00:00;51,52;0,0;0,0
18:00:00;28,8;0,0;0,0
19:00:00;17,12;0,0;0,0
20:00:00;17,68;0,0;0,0
21:00:00;25,28;0,0;0,0
22:00:00;26,8;0,0;0,0
23:00:00;23,12;0,0;0,0
00:00:00;22,64;0,0;0,0
01:00:00;23,2;0,0;0,0
02:00:00;22,8;0,0;0,0
03:00:00;23,36;0,0;0,0
04:00:00;22,72;0,0;0,0
05:00:00;22,32;0,0;0,0
06:00:00;26,16;0,0;0,0
07:00:00;39,44;0,0;0,0
08:00:00;56,64;0,0;0,02
09:00:00;54,08;0,0;0,78
10:00:00;54,24;0,0;0,66
11:00:00;53,6;0,0;1,24
12:00:00;48,08;0,0;1,92
13:00:00;42,16;0,0;3,81
14:00:00;43,04;0,0;3,28
15:00:00;49,44;0,0;1,18
16:00:00;48,64;0,0;0,22
17:00:00;49,28;0,0;0,0
18:00:00;30,08;0,0;0,0
19:00:00;22,4;0,0;0,0
20:00:00;26,24;0,0;0,0
21:00:00;25,6;0,0;0,0
22:00:00;26,32;0,0;0,0
23:00:00;23,6;0,0;0,0
00:00:00;23,04;0,0;0,0
01:00:00;23,44;0,0;0,0
02:00:00;22,64;0,0;0,0
03:00:00;18,8;0,0;0,0
04:00:00;18,8;0,0;0,0
05:00:00;18,48;0,0;0,0
06:00:00;19,04;0,0;0,0
07:00:00;37,76;0,0;0,0
