Timestamp;Delivery;Return;BackProduction
00:00:00;31,75;0,0;0,0
01:00:00;31,6;0,0;0,0
02:00:00;32,15;0,0;0,0
03:00:00;31,8;0,0;0,0
04:00:00;32,05;0,0;0,0
05:00:00;28,4;0,0;1,53
06:00:00;35,15;0,0;8,73
07:00:00;56,8;0,0;23,67
08:00:00;134,15;0,0;31,14
09:00:00;142,3;0,0;67,14
10:00:00;133,2;0,0;65,13
11:00:00;68,7;10,65;150,09
12:00:00;45,45;4,7;148,86
13:00:00;85,0;0,3;113,49
14:00:00;26,65;15,25;185,52
15:00:00;10,6;58,75;203,07
16:00:00;7,1;60,3;173,07
17:00:00;7,9;45,05;131,49
18:00:00;1,0;43,15;107,73
19:00:00;0,0;44,0;73,68
20:00:00;10,05;7,55;26,4
21:00:00;28,6;0,0;4,41
22:00:00;36,05;0,0;0,0
23:00:00;33,75;0,0;0,0
00:00:00;33,2;0,0;0,0
01:00:00;32,85;0,0;0,0
02:00:00;34,05;0,0;0,0
03:00:00;33,45;0,0;0,0
04:00:00;32,35;0,0;0,0
05:00:00;29,4;0,0;1,62
06:00:00;26,55;0,0;11,16
07:00:00;43,5;0,0;31,59
08:00:00;100,35;0,0;70,59
09:00:00;89,2;0,4;105,72
10:00:00;68,05;7,4;128,61
11:00:00;63,65;14,0;170,73
12:00:00;35,45;32,95;195,87
13:00:00;38,85;28,55;210,15
14:00:00;54,5;20,35;182,58
15:00:00;73,4;11,25;128,01
16:00:00;100,4;0,0;26,04
17:00:00;62,0;0,0;30,45
18:00:00;62,75;0,0;14,97
19:00:00;52,1;0,0;12,3
20:00:00;50,9;0,0;2,49
21:00:00;37,75;0,0;0,36
22:00:00;35,35;0,0;0,0
23:00:00;34,65;0,0;0,0
00:00:00;33,7;0,0;0,0
01:00:00;33,5;0,0;0,0
02:00:00;33,8;0,0;0,0
03:00:00;34,05;0,0;0,0
04:00:00;33,9;0,0;0,0
05:00:00;31,8;0,0;0,66
